Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,2020-12-23,West,California,San Francisco,Men's Apparel,62.0,145.0,899.0,566.37,0.63,Online
West Gear,1128299,2020-12-24,West,California,San Francisco,Women's Apparel,54.0,210.0,1134.0,306.18,0.27,Online
West Gear,1128299,2020-12-25,West,California,San Francisco,Men's Street Footwear,56.0,228.0,1276.8,600.096,0.47000000000000003,Online
West Gear,1128299,2020-12-26,West,California,San Francisco,Men's Athletic Footwear,62.0,203.0,1258.6,377.58000000000004,0.30000000000000004,Online
West Gear,1128299,2020-12-27,West,California,San Francisco,Women's Street Footwear,64.0,210.0,1344.0,672.0,0.5,Online
West Gear,1128299,2020-12-28,West,California,San Francisco,Women's Athletic Footwear,54.0,188.0,1015.2,416.23199999999997,0.41,Online
West Gear,1128299,2020-12-29,West,California,San Francisco,Men's Apparel,59.0,152.0,896.8,582.92,0.65,Online
West Gear,1128299,2020-12-30,West,California,San Francisco,Women's Apparel,72.0,203.0,1461.6,394.632,0.27,Online
West Gear,1128299,2020-12-31,West,California,San Francisco,Men's Street Footwear,56.0,252.0,1411.2,705.6,0.5,Online
West Gear,1128299,2021-01-01,West,California,San Francisco,Men's Athletic Footwear,64.0,225.0,1440.0,518.4,0.36,Online
West Gear,1128299,2021-01-02,West,California,San Francisco,Women's Street Footwear,60.0,218.0,1308.0,667.08,0.51,Online
West Gear,1128299,2021-01-03,West,California,San Francisco,Women's Athletic Footwear,56.0,182.0,1019.2,458.64,0.44999999999999996,Online
West Gear,1128299,2021-01-04,West,California,San Francisco,Men's Apparel,60.0,154.0,924.0,609.84,0.66,Online
West Gear,1128299,2021-01-05,West,California,San Francisco,Women's Apparel,72.0,189.0,1360.8,449.064,0.33,Online
West Gear,1128299,2021-01-06,West,California,San Francisco,Men's Street Footwear,56.0,273.0,1528.8,764.4,0.5,Online
West Gear,1128299,2021-01-07,West,California,San Francisco,Men's Athletic Footwear,63.0,248.0,1562.4,578.088,0.37,Online
West Gear,1128299,2021-01-08,West,California,San Francisco,Women's Street Footwear,64.0,206.0,1318.4,725.1200000000001,0.55,Online
West Gear,1128299,2021-01-09,West,California,San Francisco,Women's Athletic Footwear,59.0,210.0,1239.0,607.1099999999999,0.49,Online
West Gear,1128299,2021-01-10,West,California,San Francisco,Men's Apparel,62.0,155.0,961.0,634.26,0.66,Online
West Gear,1128299,2021-01-11,West,California,San Francisco,Women's Apparel,72.0,219.0,1576.8,551.8799999999999,0.35,Online
West Gear,1128299,2021-01-12,West,California,San Francisco,Men's Street Footwear,56.0,277.0,1551.2,698.0400000000002,0.45000000000000007,Online
West Gear,1128299,2021-01-13,West,California,San Francisco,Men's Athletic Footwear,59.0,245.0,1445.5,491.4700000000001,0.34,Online
West Gear,1128299,2021-01-14,West,California,San Francisco,Women's Street Footwear,62.0,248.0,1537.6,707.296,0.46,Online
West Gear,1128299,2021-01-15,West,California,San Francisco,Women's Athletic Footwear,55.0,218.0,1199.0,479.6,0.4,Online
West Gear,1128299,2021-01-16,West,California,San Francisco,Men's Apparel,64.0,233.0,1491.2,954.368,0.64,Online
West Gear,1128299,2021-01-17,West,California,San Francisco,Women's Apparel,72.0,233.0,1677.6,486.5040000000001,0.29000000000000004,Online
West Gear,1128299,2021-01-18,West,California,San Francisco,Men's Street Footwear,62.0,273.0,1692.6,778.596,0.46,Online
West Gear,1128299,2021-01-19,West,California,San Francisco,Men's Athletic Footwear,66.0,259.0,1709.4,512.82,0.30000000000000004,Online
West Gear,1128299,2021-01-20,West,California,San Francisco,Women's Street Footwear,60.0,200.0,1200.0,564.0,0.47000000000000003,Online
West Gear,1128299,2021-01-21,West,California,San Francisco,Women's Athletic Footwear,59.0,188.0,1109.2,454.77199999999993,0.41,Online
West Gear,1128299,2021-01-22,West,California,San Francisco,Men's Apparel,69.0,188.0,1297.2,791.292,0.61,Online
West Gear,1128299,2021-01-23,West,California,San Francisco,Women's Apparel,76.0,181.0,1375.6,343.9,0.25,Online
West Gear,1128299,2021-01-24,West,California,San Francisco,Men's Street Footwear,51.0,241.0,1229.1,516.222,0.42000000000000004,Online
West Gear,1128299,2021-01-25,West,California,San Francisco,Men's Athletic Footwear,56.0,268.0,1500.8,420.22400000000005,0.28,Online
West Gear,1128299,2021-01-26,West,California,San Francisco,Women's Street Footwear,52.0,225.0,1170.0,468.0,0.4,Online
West Gear,1128299,2021-01-27,West,California,San Francisco,Women's Athletic Footwear,53.0,203.0,1075.9,376.56499999999994,0.35,Online
West Gear,1128299,2021-01-28,West,California,San Francisco,Men's Apparel,63.0,218.0,1373.4,796.5720000000001,0.5800000000000001,Online
West Gear,1128299,2021-01-29,West,California,San Francisco,Women's Apparel,65.0,217.0,1410.5,338.52000000000004,0.24000000000000002,Online
West Gear,1128299,2021-01-30,West,California,San Francisco,Men's Street Footwear,51.0,236.0,1203.6,541.6200000000001,0.45000000000000007,Online
West Gear,1128299,2021-01-31,West,California,San Francisco,Men's Athletic Footwear,59.0,219.0,1292.1,374.70900000000006,0.29000000000000004,Online
West Gear,1128299,2021-02-01,West,California,San Francisco,Women's Street Footwear,50.0,182.0,910.0,382.20000000000005,0.42000000000000004,Online
West Gear,1128299,2021-02-02,West,California,San Francisco,Women's Athletic Footwear,51.0,203.0,1035.3,372.70799999999997,0.36,Online
West Gear,1128299,2021-02-03,West,California,San Francisco,Men's Apparel,59.0,182.0,1073.8,622.8040000000001,0.5800000000000001,Online
West Gear,1128299,2021-02-04,West,California,San Francisco,Women's Apparel,63.0,196.0,1234.8,284.004,0.23,Online
West Gear,1128299,2021-02-05,West,California,San Francisco,Men's Street Footwear,52.0,263.0,1367.6,601.744,0.44000000000000006,Online
West Gear,1128299,2021-02-06,West,California,San Francisco,Men's Athletic Footwear,58.0,236.0,1368.8,342.2,0.25,Online
West Gear,1128299,2021-02-07,West,California,San Francisco,Women's Street Footwear,50.0,210.0,1050.0,420.0,0.4,Online
West Gear,1128299,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,53.0,210.0,1113.0,445.2,0.39999999999999997,Online
West Gear,1128299,2021-02-09,West,California,San Francisco,Men's Apparel,63.0,163.0,1026.9,585.3330000000001,0.5700000000000001,Online
West Gear,1128299,2021-02-10,West,California,San Francisco,Women's Apparel,67.0,202.0,1353.4,284.21400000000006,0.21000000000000002,Online
West Gear,1128299,2021-02-11,West,California,San Francisco,Men's Street Footwear,51.0,293.0,1494.3,597.72,0.4,Online
West Gear,1128299,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,58.0,273.0,1583.4,427.51800000000003,0.27,Online
West Gear,1128299,2021-02-13,West,California,San Francisco,Women's Street Footwear,52.0,233.0,1211.6,484.64000000000004,0.4,Online
West Gear,1128299,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,51.0,194.0,989.4,395.75999999999993,0.39999999999999997,Online
West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,59.0,175.0,1032.5,619.5000000000001,0.6000000000000001,Online
West Gear,1128299,2021-02-16,West,California,San Francisco,Women's Apparel,67.0,208.0,1393.6,320.528,0.23,Online
Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,32.0,203.0,649.6,331.296,0.51,Online
Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,41.0,196.0,803.6,289.296,0.36,Online
Kohl's,1189833,2021-03-09,West,California,San Francisco,Women's Street Footwear,41.0,189.0,774.9,402.948,0.52,Online
Kohl's,1189833,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,41.0,160.0,656.0,321.44,0.49,Online
Kohl's,1189833,2021-03-11,West,California,Los Angeles,Men's Apparel,49.0,145.0,710.5,468.93,0.66,Online
Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,41.0,182.0,746.2,231.32199999999997,0.31,Online
Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,34.0,225.0,765.0,405.45,0.53,Online
Kohl's,1189833,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,43.0,195.0,838.5,335.4,0.4,Online
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,44.0,169.0,743.6,371.8,0.5,Online
Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,41.0,152.0,623.2,305.368,0.49,Online
Kohl's,1189833,2021-03-17,West,California,Los Angeles,Men's Apparel,46.0,113.0,519.8,353.46400000000006,0.68,Online
Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,41.0,176.0,721.6,216.48000000000002,0.30000000000000004,Online
Kohl's,1189833,2021-03-19,West,California,Los Angeles,Men's Street Footwear,32.0,216.0,691.2,345.6,0.5,Online
Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,41.0,195.0,799.5,279.825,0.35,Online
Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,42.0,169.0,709.8,390.39,0.55,Online
Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,41.0,154.0,631.4,284.13,0.44999999999999996,Online
Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,46.0,106.0,487.6,331.56800000000004,0.68,Online
Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,41.0,188.0,770.8,269.78,0.35,Online
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,43.0,240.0,1032.0,516.0,0.5,Online
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,49.0,156.0,764.4,275.18399999999997,0.36,Online
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,49.0,175.0,857.5,471.625,0.55,Online
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,43.0,152.0,653.6,320.264,0.49,Online
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,49.0,119.0,583.1,384.846,0.66,Online
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,62.0,174.0,1078.8,356.004,0.33,Online
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,41.0,208.0,852.8,443.456,0.52,Online
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,47.0,169.0,794.3,278.005,0.35,Online
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,45.0,163.0,733.5,381.42,0.52,Online
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,41.0,154.0,631.4,303.072,0.48,Online
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,45.0,131.0,589.5,383.175,0.65,Online
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,64.0,181.0,1158.4,359.104,0.31,Online
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,44.0,270.0,1188.0,653.4000000000001,0.55,Online
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,47.0,225.0,1057.5,370.12499999999994,0.35,Online
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,48.0,203.0,974.4,535.9200000000001,0.55,Online
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,44.0,175.0,770.0,369.6,0.48,Online
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,45.0,125.0,562.5,388.12500000000006,0.6900000000000001,Online
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,60.0,200.0,1200.0,372.0,0.31,Online
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,41.0,238.0,975.8,497.658,0.51,Online
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,46.0,216.0,993.6,377.568,0.38,Online
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,47.0,218.0,1024.6,532.792,0.52,Online
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,44.0,189.0,831.6,399.168,0.48,Online
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,46.0,189.0,869.4,573.804,0.66,Online
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,59.0,203.0,1197.7,359.31000000000006,0.30000000000000004,Online
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,47.0,252.0,1184.4,615.888,0.52,Online
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,51.0,221.0,1127.1,450.84000000000003,0.4,Online
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,48.0,218.0,1046.4,533.664,0.51,Online
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,47.0,169.0,794.3,381.264,0.48,Online
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,58.0,182.0,1055.6,707.2520000000001,0.67,Online
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,61.0,189.0,1152.9,403.515,0.35,Online
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,47.0,213.0,1001.1,540.594,0.54,Online
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,50.0,247.0,1235.0,456.95,0.37,Online
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,46.0,196.0,901.6,450.8,0.5,Online
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,46.0,176.0,809.6,404.8,0.5,Online
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,58.0,163.0,945.4,633.418,0.67,Online
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,59.0,189.0,1115.1,345.681,0.31,Online
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,49.0,224.0,1097.6,548.8,0.5,Online
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,51.0,232.0,1183.2,425.95199999999994,0.36,Online
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,49.0,176.0,862.4,439.82399999999996,0.51,Online
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,48.0,175.0,840.0,377.99999999999994,0.44999999999999996,Online
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,56.0,174.0,974.4,662.592,0.68,Online
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,62.0,176.0,1091.2,381.91999999999996,0.35,Online
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,49.0,231.0,1131.9,565.95,0.5,Online
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,54.0,215.0,1161.0,441.18,0.38,Online
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,47.0,169.0,794.3,397.15,0.5,Online
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,47.0,176.0,827.2,372.23999999999995,0.44999999999999996,Online
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,55.0,174.0,957.0,660.33,0.6900000000000001,Online
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,59.0,189.0,1115.1,379.134,0.34,Online
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,49.0,225.0,1102.5,562.275,0.51,Online
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,243.0,1215.0,461.7,0.38,Online
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,46.0,182.0,837.2,452.088,0.54,Online
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,49.0,210.0,1029.0,514.5,0.5,Online
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,55.0,156.0,858.0,557.7,0.65,Online
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,59.0,196.0,1156.4,404.73999999999995,0.35,Online
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,44.0,124.0,545.6,283.712,0.52,Online
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,41.0,77.0,315.7,145.22199999999998,0.45999999999999996,Online
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,32.0,83.0,265.6,124.832,0.47,Online
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,37.0,34.0,125.8,65.416,0.52,Online
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,53.0,47.0,249.1,122.059,0.49,Online
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,41.0,69.0,282.9,169.73999999999998,0.6,Online
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,44.0,158.0,695.2,354.552,0.51,Online
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,51.0,219.3,103.071,0.47,Online
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,32.0,61.0,195.2,89.792,0.45999999999999996,Online
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,28.0,109.2,57.876,0.53,Online
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,44.0,220.0,103.4,0.47,Online
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,43.0,77.0,331.1,215.215,0.65,Online
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,144.0,676.8,372.24,0.55,Online
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,60.0,276.0,132.48,0.48,Online
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,37.0,68.0,251.6,113.21999999999998,0.44999999999999996,Online
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,41.0,19.0,77.9,41.287,0.53,Online
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,56.0,38.0,212.8,100.01599999999999,0.47,Online
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,45.0,63.0,283.5,178.605,0.63,Online
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,48.0,122.0,585.6,304.512,0.52,Online
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,48.0,44.0,211.2,97.152,0.45999999999999996,Online
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,42.0,151.2,72.576,0.48,Online
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,44.0,20.0,88.0,44.0,0.5,Online
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,54.0,28.0,151.2,71.064,0.47,Online
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,49.0,65.0,318.5,191.1,0.6,Online
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,58.0,134.0,777.2,419.688,0.54,Online
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,53.0,54.0,286.2,128.79,0.44999999999999996,Online
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,49.0,44.0,215.6,99.17599999999999,0.45999999999999996,Online
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,48.0,28.0,134.4,71.232,0.53,Online
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,59.0,35.0,206.5,94.99,0.45999999999999996,Online
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,64.0,63.0,403.2,241.92,0.6,Online
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,46.0,135.0,621.0,341.55000000000007,0.55,Online
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,63.0,270.9,121.905,0.44999999999999996,Online
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,39.0,54.0,210.6,94.77,0.44999999999999996,Online
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.0,47.0,178.6,94.658,0.53,Online
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,46.0,51.0,234.6,117.3,0.5,Online
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,51.0,105.0,535.5,337.365,0.63,Online
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,161.0,756.7,393.48400000000004,0.52,Online
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,81.0,348.3,156.73499999999999,0.44999999999999996,Online
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,65.0,234.0,105.3,0.44999999999999996,Online
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,50.0,195.0,105.3,0.54,Online
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,47.0,56.0,263.2,121.07199999999997,0.45999999999999996,Online
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,54.0,120.0,648.0,395.28,0.61,Online
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,49.0,149.0,730.1,372.351,0.51,Online
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,94.0,385.4,177.284,0.45999999999999996,Online
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,38.0,75.0,285.0,139.65,0.49,Online
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,37.0,63.0,233.1,116.55,0.5,Online
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,49.0,50.0,245.0,122.5,0.5,Online
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,94.0,470.0,305.5,0.65,Online
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,135.0,634.5,317.25,0.5,Online
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,84.0,344.4,168.756,0.49,Online
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,60.0,216.0,101.52,0.47,Online
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,36.0,44.0,158.4,83.95200000000001,0.53,Online
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,49.0,49.0,240.1,110.44599999999998,0.45999999999999996,Online
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,53.0,73.0,386.9,247.61599999999999,0.64,Online
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,56.0,115.0,644.0,354.20000000000005,0.55,Online
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,49.0,75.0,367.5,180.075,0.49,Online
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,39.0,187.2,84.23999999999998,0.44999999999999996,Online
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,47.0,33.0,155.1,79.101,0.51,Online
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,56.0,33.0,184.8,86.856,0.47,Online
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,60.0,65.0,390.0,234.0,0.6,Online
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,55.0,112.0,616.0,332.64,0.54,Online
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,65.0,299.0,140.53,0.47,Online
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,49.0,235.2,110.54399999999998,0.47,Online
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,46.0,53.0,243.8,129.214,0.53,Online
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,56.0,41.0,229.6,114.8,0.5,Online
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,61.0,65.0,396.5,237.9,0.6,Online
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,57.0,150.0,855.0,470.25,0.55,Online
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,75.0,345.0,165.6,0.48,Online
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,46.0,75.0,345.0,169.05,0.49,Online
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,49.0,54.0,264.6,140.238,0.53,Online
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,59.0,58.0,342.2,153.98999999999998,0.44999999999999996,Online
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64.0,81.0,518.4,326.592,0.63,Online
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,189.0,378.0,151.2,0.4,Online
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,28.0,196.0,548.8,219.52000000000004,0.4,Online
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,27.0,158.0,426.6,174.906,0.41,Online
Sports Direct,1197831,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,34.0,152.0,516.8,263.568,0.51,Online
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,37.0,94.0,347.8,121.72999999999999,0.35,Online
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,33.0,147.0,485.1,266.805,0.55,Online
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,23.0,176.0,404.8,174.064,0.43,Online
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,32.0,163.0,521.6,208.64000000000001,0.4,Online
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,34.0,119.0,404.6,173.978,0.43,Online
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,32.0,128.0,409.6,217.08800000000002,0.53,Online
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,38.0,75.0,285.0,99.74999999999999,0.35,Online
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,32.0,140.0,448.0,250.88000000000002,0.56,Online
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,29.0,182.0,527.8,263.9,0.5,Online
Sports Direct,1197831,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,39.0,169.0,659.1,329.55,0.5,Online
Sports Direct,1197831,2021-08-25,South,Texas,Dallas,Women's Street Footwear,28.0,145.0,406.0,190.82,0.47,Online
